,tweets,likes,time,sentiment,confidence
378,"Things are much worse than any one imagined.

A survey of over 11000Â migrant workersÂ stranded found that half of thâ€¦ https://t.co/8oLtwWwD7j",0,Sat Apr 18 08:39:21 +0000 2020,NEGATIVE,0.999992847442627
379,"Things are much worse than any one imagined.

A survey of over 11000Â migrant workersÂ stranded found that half of thâ€¦ https://t.co/tJ4WSOBmmc",0,Sat Apr 18 07:14:38 +0000 2020,NEGATIVE,0.9999914169311523
380,"In this fall from 12.4k nifty to 7.9k, which sectors have you loaded in your portfolio??? Or which sectors you prefâ€¦ https://t.co/886ueTK3dD",1,Sat Apr 18 06:53:38 +0000 2020,NEGATIVE,0.9477843642234802
381,"A dismal picture painted by this survey confirms that things are much worse than imagined.

""A survey of over 11,00â€¦ https://t.co/MD2E4ResCJ",16,Sat Apr 18 06:00:50 +0000 2020,NEGATIVE,0.9999842643737793
382,Stocks rose on Friday after US president Donald Trump told governors that they could choose to lift coronavirus resâ€¦ https://t.co/zHmfSLwgXl,0,Sat Apr 18 04:27:14 +0000 2020,NEGATIVE,0.999737560749054
383,#DowJones #SGXNIFTY #Covid_19 worldwide corona cases crossed 2250000 deaths crossed 154000 still huge Dow closed 75â€¦ https://t.co/0nb8lU9KJv,0,Sat Apr 18 02:13:40 +0000 2020,NEGATIVE,0.5105386972427368
384,#DowFutures #SGXNIFTY #Covid_19 #lockdown2 Dow future 800 points up SGX nifty 200 points up markets may open higherâ€¦ https://t.co/MpyOehC5Fn,0,Fri Apr 17 01:11:38 +0000 2020,POSITIVE,0.7075822353363037
385,"But @republic (Arnab Goswami) says we in ðŸ‡®ðŸ‡³ have enough of stocks, even goes on and on and praises @narendramodi soâ€¦ https://t.co/oLKqjj5W6P",0,Thu Apr 16 11:31:33 +0000 2020,POSITIVE,0.9591680765151978
386,#dowfutures #SGXNIFTY #Covid_19 worldwide corona cases crossed 2080000 deaths crossed 129600 huge jump from tomorroâ€¦ https://t.co/C28J9djNo0,1,Thu Apr 16 01:09:20 +0000 2020,POSITIVE,0.7376064658164978
387,"Get extra income with SLBM from your idle stocks... 

#Sushilfinance #TheFinancialWellBeing #WealthCreation #Profitâ€¦ https://t.co/SiNsoWMucJ",0,Wed Apr 15 08:32:07 +0000 2020,NEGATIVE,0.9705670475959778
388,"https://t.co/UoGGQI0xvc

One of my friend suggested above MSME solutions to our PM in view of COVID-19 n survival oâ€¦ https://t.co/8iiHNmMyID",1,Wed Apr 15 05:59:05 +0000 2020,POSITIVE,0.9992629885673523
389,#Dowfutures #SGXNIFTY #Covid_19india Nifty high of 1st hour is 9246.10 if it start trading above it and stays we caâ€¦ https://t.co/lK3WP3fgYc,0,Wed Apr 15 04:51:09 +0000 2020,POSITIVE,0.9223117232322693
390,@AshVerma111 #dowfutures #SGXNIFTY #Covid_19india SGX nifty is about 200 points up from Monday close and not flat aâ€¦ https://t.co/FpPdqQBBxY,0,Wed Apr 15 01:30:45 +0000 2020,POSITIVE,0.5531084537506104
391,#dowfutures #SGXNIFTY #Covid_19india worldwide corona cases crossed 1997000 deaths 119600 no respite Dow closed 550â€¦ https://t.co/0qW9cQIIcm,1,Wed Apr 15 01:15:12 +0000 2020,NEGATIVE,0.9437784552574158
392,"Only Patience I need this time. 
#StockMarket #coronavirus #economy #indainstockmarket",0,Tue Apr 14 19:40:54 +0000 2020,POSITIVE,0.995701253414154
393,@RahulGandhi Why are you creating panic. As per Health Ministry they have enough stocks to take care of covid testiâ€¦ https://t.co/EtfDRwpdQ1,0,Tue Apr 14 15:26:03 +0000 2020,NEGATIVE,0.9324785470962524
394,"Netflix &amp; Amazon Stocks are the star performers during these darkest hours of COVID-19
Netflix reached a new 52-weeâ€¦ https://t.co/WuHzFBBEjS",0,Tue Apr 14 02:46:46 +0000 2020,NEGATIVE,0.8881956338882446
395,"#covidindia
Chairman, HDFC has this take on #Covid19India
So far, #India has 9,352 coronaries cases, with a death tâ€¦ https://t.co/iZG9gbRYx0",0,Mon Apr 13 14:54:47 +0000 2020,NEGATIVE,0.9478381872177124
396,"#ActNowSaveEconomy
 unemployment is at 46 years high, prices of essential commodities are skyrocketing, banks haveâ€¦ https://t.co/x81i6iDQYN",0,Mon Apr 13 12:42:45 +0000 2020,NEGATIVE,0.9996296167373657
397,Entire world fighting with #Covid_19.  @People's_bank_of_China busy to buy shares in low price. @chinabank @niftyâ€¦ https://t.co/dVPU8eXOB5,0,Mon Apr 13 03:47:27 +0000 2020,NEGATIVE,0.9996732473373413
398,#VampireChina Should be new #Trend #china has started their Buying Game. They baught around 15 million #hdfc sharesâ€¦ https://t.co/WswiikqM0V,1,Sun Apr 12 15:49:52 +0000 2020,POSITIVE,0.761669397354126
399,"@BloombergQuint 500 rupees is insufficient in today's inflation, stocks are increasing in the covid crisis and commâ€¦ https://t.co/ynoNMJXDK3",0,Sun Apr 12 08:17:59 +0000 2020,NEGATIVE,0.9985633492469788
400,Domestic Stocks Plunge While India Generously Exporting Anti-Covid-19 Drugs; Should You Worry? (via @NewsfusionAppsâ€¦ https://t.co/RyMCkV0xR8,0,Sun Apr 12 05:47:09 +0000 2020,NEGATIVE,0.9990119934082031
401,"@_sabanaqvi HydroxyChloroquine ( HCX ) is not an,  On The Counter drug.
Today No one needs it other than Hospitalsâ€¦ https://t.co/XuE4YvxNpO",0,Sun Apr 12 05:25:51 +0000 2020,NEGATIVE,0.8824520707130432
402,ðŸ‡®ðŸ‡³ðŸš¨ðŸ‡®ðŸ‡³ðŸš¨ðŸ‡®ðŸ‡³ðŸš¨ðŸ‡®ðŸ‡³ON NIFTY https://t.co/vtW4acaJpb AGAIN WHEN THE WHOLE ðŸŒ IS WASTING TIME ON COVID-19 EXTENTION .I LIKE ALâ€¦ https://t.co/4zxvc6gUD5,2,Sat Apr 11 15:14:26 +0000 2020,POSITIVE,0.7415438890457153
403,"you will given 15 Lakhs of virtual Money for Investing !

Try yourself &amp; Inculcate the habit of stock Investing toâ€¦ https://t.co/uery15OwF3",0,Sat Apr 11 05:14:16 +0000 2020,NEGATIVE,0.9998255372047424
404,"Ab kiska intezar #COVID2019india
#MigrantLivesMatter

Excess stocks of the Food Corporation of India must be releasâ€¦ https://t.co/o8EJhqOzTW",0,Sat Apr 11 02:28:29 +0000 2020,NEGATIVE,0.9970248341560364
405,What use is the excess of food stocks if it still can't feed the poor in difficult times like COVID-19? Central Govâ€¦ https://t.co/xC4noSfGzL,2,Fri Apr 10 13:17:42 +0000 2020,NEGATIVE,0.9713247418403625
406,"Here Is the screenshot of my prediction/analysis in June 2019, the prediction or recession and when Gold prices werâ€¦ https://t.co/mRxYzbjuZX",8,Fri Apr 10 09:46:42 +0000 2020,NEGATIVE,0.9954254031181335
407,"Store shelves running out of ready-to-eat food. 

via @Shruti_Mirror &amp; @alka_MIRROR

@BritanniaIndLtd @NestleIndiaâ€¦ https://t.co/8ApMRZnzq3",10,Fri Apr 10 08:27:44 +0000 2020,NEGATIVE,0.9988389611244202
408,"Markets are right now ruled by fear ... be smart , be agile and be proactive. 

Do take charge of your money.â€¦ https://t.co/ZeADUHw7Ey",4,Thu Apr 09 10:14:40 +0000 2020,NEGATIVE,0.8971894979476929
409,"#StockMarket: #Sensex rallies 739.91 pts to 30,633.87 in opening session; #Nifty surges 171.85 pts to 8,920.60â€¦ https://t.co/31bZj5FuAN",1,Thu Apr 09 04:16:53 +0000 2020,POSITIVE,0.9878151416778564
410,"â€œEvery problem is an opportunity in disguise.â€ 

COVID-19: Entire World Wants #Hydroxychloroquine Drug

&amp;â€¦ https://t.co/8UnIzDfUHN",3,Wed Apr 08 17:02:50 +0000 2020,NEGATIVE,0.9820481538772583
411,"US planning to open despite being epicenter of growth and we are having endless debatesðŸ¤—

Stocks Rise Sharply as U.â€¦ https://t.co/63wLPegaiu",0,Wed Apr 08 16:55:45 +0000 2020,NEGATIVE,0.9765947461128235
412,"How do we educate general public? The need to stop buying and hoarding N95, still happening. I have one precious onâ€¦ https://t.co/4W4SqRyvjc",2,Wed Apr 08 16:52:21 +0000 2020,NEGATIVE,0.5242241621017456
413,I agree with India's nod to send #Hydroxychloroquine to USA. We have stocks and also highest production capacity foâ€¦ https://t.co/zFlZP4JtOD,105,Wed Apr 08 12:21:59 +0000 2020,POSITIVE,0.9766124486923218
414,""" India release #Hydroxychloroquine stocks"". 
#Trump changes his tone after a day suggesting #RETALIATION against Iâ€¦ https://t.co/FnkTI02sh4",1,Wed Apr 08 11:08:16 +0000 2020,NEGATIVE,0.9996236562728882
415,Sir I also think that if we have surplus stocks of HCQ DRUGS then we have to help other countries also specially ouâ€¦ https://t.co/V3pyZgWgPe,0,Wed Apr 08 07:23:19 +0000 2020,NEGATIVE,0.9251970648765564
416,Nifty up 8% after Kanika Kapoor finally tested negative for #Coronavirus . Global markets also heave a sigh of reliâ€¦ https://t.co/i1NPwtZShC,283,Tue Apr 07 09:58:07 +0000 2020,POSITIVE,0.9879136681556702
417,"Dear PM @narendramodi sir, before sending #hydroxychloriquine and #paracitamol to @realDonaldTrump and/or others neâ€¦ https://t.co/SUGASlxO0p",0,Tue Apr 07 05:16:43 +0000 2020,NEGATIVE,0.9984868764877319
418,Start your day with an article written by me for @YourStoryCo for handling ur #Business during  #COVID19â€¦ https://t.co/awLHvWarKy,2,Tue Apr 07 04:06:05 +0000 2020,NEGATIVE,0.8698009848594666
419,"American government is speeding urgent relief to Americans
#lockdowneffect #China #COVID #StaySafe #COVID19 #Niftyâ€¦ https://t.co/M8aL8OigV3",1,Tue Apr 07 04:02:15 +0000 2020,NEGATIVE,0.6442949175834656
420,Sources on India taking call on export of #Hydroxychloroquine to countries: Ministry of pharma to take call based oâ€¦ https://t.co/BNLYXbYJ1C,45,Mon Apr 06 11:04:29 +0000 2020,NEGATIVE,0.9959421753883362
421,Automobile dealers fear losing thousands of crores as they have not been able to sell a huge chunk of BS-IV stocksâ€¦ https://t.co/TUucbuWogN,0,Mon Apr 06 03:13:15 +0000 2020,NEGATIVE,0.9532195925712585
422,"@CafeEconomics Immediate challenge is to save jobs! The way warren buffet has dumped airline stocks, its evident thâ€¦ https://t.co/XtWqSkvwAE",0,Sun Apr 05 08:30:33 +0000 2020,NEGATIVE,0.8076894283294678
423,"@Ajay_Bagga Any levels for nifty or market have discounted covid damaged , reports of agencies horrifying",0,Sat Apr 04 03:46:54 +0000 2020,NEGATIVE,0.999537467956543
424,"Indian equity market saw the biggest downfall in FY 2019-20

Even in this #pandemic scenario of #coronavirus thereâ€¦ https://t.co/zrNxvrTsIl",0,Wed Apr 01 16:41:23 +0000 2020,NEGATIVE,0.9999340772628784
425,"Sensex closes 1,203 points lower, Nifty gives up 8,300 amid coronavirus crisis; IT, financial stocks worst hitâ€¦ https://t.co/cBvPfk4i1R",0,Wed Apr 01 11:41:11 +0000 2020,NEGATIVE,0.9972394704818726
426,"CCOVID-19 : US  President  Trump warns of very painful next two weeks

https://t.co/cT5GOjtLv6",0,Wed Apr 01 11:35:16 +0000 2020,NEGATIVE,0.9897385239601135
427,Effects of Corona Virus on World Economy | #COVID | #webseries #introduction #trailer #COVID19 #IndiaFightsCoronaâ€¦ https://t.co/zLUej2RQ1H,1,Wed Apr 01 09:06:49 +0000 2020,POSITIVE,0.5474593639373779
428,"Press meet held to spread awareness on 3 free Cylinders  to PMUY consumers, ex-gratia of 5 Lacs to all LPG deliveyâ€¦ https://t.co/aebWaGxkC1",3,Wed Apr 01 07:09:58 +0000 2020,POSITIVE,0.9888056516647339
429,"Know All About Your Investment Options, Speak To Us Today!
#AprilFoolsDay 
.
.
.
.
.
.
#mutualfunds #sharemarketâ€¦ https://t.co/smaZrL5rFJ",0,Wed Apr 01 06:55:21 +0000 2020,POSITIVE,0.7979576587677002
430,Hope due to total lockdown agriculture activities have not been stopped. Hope it has been excluded as essential comâ€¦ https://t.co/3UBOlRtI9M,0,Wed Apr 01 00:03:44 +0000 2020,NEGATIVE,0.9926397800445557
431,Statistics of #COVID positve cases &amp; death are shown like Sensex. How do we look at this? Panic? Propaganda? Political or real? #Corona,1,Tue Mar 31 21:13:10 +0000 2020,NEGATIVE,0.9940159320831299
432,"ðŸ‡®ðŸ‡³ðŸš¨ðŸ‡®ðŸ‡³ðŸš¨ðŸ‡®ðŸ‡³ðŸš¨ðŸ‡®ðŸ‡³ON NIFTY SPOT.EVERY BULL AND ðŸ»ðŸ»ðŸ»DO NOT WASTE TIME ON BLUE CHANNELS,DOW COVID-19.JUST REMEMBER THIS NUMBEâ€¦ https://t.co/kwHC4Sm4UT",2,Tue Mar 31 13:53:13 +0000 2020,NEGATIVE,0.6564691662788391
433,"Sensex, Nifty Open Higher

https://t.co/bHl5dvrmtr

Shared via NDTV News App (Android - https://t.co/3HOotppyRt | iâ€¦ https://t.co/Aoe7uI7Qzh",0,Tue Mar 31 03:53:01 +0000 2020,POSITIVE,0.9980814456939697
434,"Corona hits Global Market!

Should you stop your SIP and switch to Debt????

#globalmarket #coronavirusâ€¦ https://t.co/BCN3A6Ajpt",1,Mon Mar 30 06:10:52 +0000 2020,POSITIVE,0.9964373111724854
435,@singhrk61 @PrannoyRoyNDTV @ndtv @drharshvardhan @ICMRDELHI @HardeepSPuri We don't know how many people NOW have Coâ€¦ https://t.co/vmBndCGorg,0,Sun Mar 29 06:52:29 +0000 2020,POSITIVE,0.6976972818374634
436,Coronavirus pandemic a bigger opportunity than a threat for India https://t.co/N1wq4i3QuH via @economictimes greatâ€¦ https://t.co/yOwYEoR5Bw,0,Sun Mar 29 04:10:33 +0000 2020,POSITIVE,0.7564752101898193
437,"Stay Home, Stay Safe and Start your SIP today...! 

#Sushilfinance #Wecare #FinancialWellBeing #SIP #mutualfundsâ€¦ https://t.co/LS7UKOZt92",0,Sat Mar 28 08:55:38 +0000 2020,POSITIVE,0.5069186687469482
438,#Nuts! When shall we abridge our addiction towards China?ðŸ‡®ðŸ‡³ https://t.co/F5y0D2kP5p,0,Sat Mar 28 02:13:49 +0000 2020,NEGATIVE,0.729047417640686
439,"RBI cuts repo rate by 75 bps to 4.40% to mitigate Covid-19 impact
https://t.co/0yKnnOVHhb",0,Fri Mar 27 06:15:27 +0000 2020,NEGATIVE,0.7795886993408203
440,"RBI cuts repo rate by 75 bps to 4.40% to mitigate Covid-19 impact
https://t.co/0yKnnOVHhb",0,Fri Mar 27 06:14:29 +0000 2020,NEGATIVE,0.7795886993408203
441,"RBI cuts Repo rate by 75 basis points to 4.40 percent.
Reverse Repo Rate cut By 90 Basis point to 4 percent.â€¦ https://t.co/UF2otgRAxm",0,Fri Mar 27 04:47:56 +0000 2020,NEGATIVE,0.9967883825302124
442,Top stock idea to investment in current stock market correction | The Financial Express https://t.co/tXUcUkY6SK,0,Fri Mar 27 03:15:05 +0000 2020,POSITIVE,0.995690643787384
443,@PRSundar64 @random51799357 All of you want money you want to keep markets open. I have been telling since beginigâ€¦ https://t.co/gGxvZ76Rkm,0,Fri Mar 27 03:10:52 +0000 2020,NEGATIVE,0.7374105453491211
444,Clear declining trend in FII selling. FIIs went net long for the first time since 22nd Jan when nifty was at 12300.â€¦ https://t.co/WScm15cICo,3,Thu Mar 26 14:49:10 +0000 2020,NEGATIVE,0.9985554814338684
445,"Fight  Against  Covid-19 
Political  Parties  Endorsing 21 Day  Lockdown.Essential Services  Maintained.Sensex Jumpâ€¦ https://t.co/18FnvcRVMX",1,Thu Mar 26 09:52:35 +0000 2020,POSITIVE,0.893985390663147
446,"I bought vegetables today &amp; there is hardly any change in prices,also enough stocks at grocery shops who are sellinâ€¦ https://t.co/j2IPX7eD3K",0,Thu Mar 26 07:21:17 +0000 2020,NEGATIVE,0.9964930415153503
447,@GauravPandhi @WithCongress @GauravPandhi Sensex is brought down not by this government duffer it's a worldwide sloâ€¦ https://t.co/r6zxNnW3dg,0,Thu Mar 26 03:41:40 +0000 2020,NEGATIVE,0.9963317513465881
448,Covid 19 has badly threatened people's lives on this Universe so as derailed all businesses across the world. Our pâ€¦ https://t.co/YYXWE3lGND,0,Wed Mar 25 13:11:03 +0000 2020,NEGATIVE,0.9995055198669434
449,"Admist the covid meltdown, some of the stocks have reached unbelievable levels.

Letâ€™s list a few which are safe haâ€¦ https://t.co/vsT3PiYLcC",17,Wed Mar 25 06:22:37 +0000 2020,NEGATIVE,0.9955553412437439
450,"Bro, a serious question, will QE solve any problem now except giving buoyancy to Nifty/Sensex? #coronavirus #Niftyâ€¦ https://t.co/zScxkYpoJM",1,Tue Mar 24 09:35:52 +0000 2020,POSITIVE,0.5336584448814392
451,"This is Sushil Finance's #lifeinpie !! âœŒðŸ‘

#Sushilfinance #Wecare #wecareforyourfinancialwellbeingâ€¦ https://t.co/tDomPSSpCR",0,Tue Mar 24 08:21:44 +0000 2020,POSITIVE,0.5845982432365417
452,"Checklist of an alien who hates Indians: 
Indian economy - destroyed âˆš
Corona Virus - set free in the country âˆš
Airâ€¦ https://t.co/88AKrXsqEA",1,Mon Mar 23 15:40:48 +0000 2020,NEGATIVE,0.9996969699859619
453,"Due to #CoronaVirus huge impact on Market,
Just 25 days back #Nifty was trading at almost 12500 levels and now we aâ€¦ https://t.co/OLfEWHCBn5",0,Mon Mar 23 10:21:33 +0000 2020,POSITIVE,0.9789822101593018
454,"@deepakmohoni Sir, In such  covid situations..Best Midcap Pick - Nifty.  Isn't it!",0,Mon Mar 23 07:29:42 +0000 2020,POSITIVE,0.9287397861480713
455,"Sensex down 3,270 points at 26,646, Nifty near 7,800 as markets resume trading after 45-minute halt amid coronaviruâ€¦ https://t.co/VYItI4AVCP",1,Mon Mar 23 05:59:40 +0000 2020,NEGATIVE,0.7084510326385498
456,"Can not understand the logic of keeping the stick market open why can't the trading be suspended for a week.

Tradiâ€¦ https://t.co/LCp73WUzZl",1,Mon Mar 23 04:55:34 +0000 2020,NEGATIVE,0.9198211431503296
457,"stay home &amp; be helpful. 

#ThankYou @mybmc @CPMumbaiPolice @OfficeofUT @narendramodi #ThankYouDoctors #nursesâ€¦ https://t.co/L1fcbqfVEF",1,Mon Mar 23 04:36:46 +0000 2020,POSITIVE,0.7872136235237122
458,"Sensex again 10% Lower Circuit
#COVIDIOTS #LockdownNow #COVID19outbreak #ShaheedDiwas #COVID #sensex #lowercircuit #COVIDãƒ¼19",0,Mon Mar 23 04:30:59 +0000 2020,NEGATIVE,0.9999450445175171
459,#Indore #COVIDIOTS #COVID19outbreak #LockdownNow #Nifty #bhagatsingh #Rajguru #Rajguru #Sukhdev #China #COVID  Pleaâ€¦ https://t.co/YkKalaoU8F,2,Mon Mar 23 03:00:42 +0000 2020,POSITIVE,0.9348870515823364
460,A 32% decline on the stockmarket in 18 days! The world is heading for a situation akin to the great depression! rucâ€¦ https://t.co/CGBWukzQ3C,2,Sun Mar 22 06:31:52 +0000 2020,NEGATIVE,0.999717652797699
461,"Ashish Gupta: The man who saw Indiaâ€™s banking crisis early warns of new peril - 
The coronavirus pandemic now roiliâ€¦ https://t.co/tVfsXqKsFu",2,Sat Mar 21 00:43:01 +0000 2020,NEGATIVE,0.6024258136749268
462,"Sensex opens 352 points higher at 28,640, Nifty jumps 68 points to 8,332, a day after PM Modi's address on coronaviâ€¦ https://t.co/Z7Jqfh4xo9",0,Fri Mar 20 18:30:14 +0000 2020,POSITIVE,0.9501015543937683
463,China created the Covid-19 and now bought good stocks worldwide when the stocks plummeted to their lowest. Their ecâ€¦ https://t.co/Ynjth435mR,0,Fri Mar 20 16:16:17 +0000 2020,POSITIVE,0.6297701597213745
464,#Nuts! When shall we abridge our addiction towards China?ðŸ‡®ðŸ‡³ https://t.co/F5y0D2kP5p,0,Fri Mar 20 15:33:19 +0000 2020,NEGATIVE,0.729047417640686
465,@sundeepsikka #MutualFundsSahiHai #Hedgefunds #Nifty #Hni We have designed  algo from 2006 till date on nifty coverâ€¦ https://t.co/QZtQSBuCYU,1,Fri Mar 20 14:31:35 +0000 2020,POSITIVE,0.6821065545082092
466,@MD_SundaramMF @_nirajshah @BloombergQuint #MutualFundsSahiHai #Hedgefunds #Nifty #Hni We have designed  algo fromâ€¦ https://t.co/58Z8EUqHXN,1,Fri Mar 20 14:31:12 +0000 2020,POSITIVE,0.7598745822906494
467,@skrishnakumar66 #MutualFundsSahiHai #Hedgefunds #Nifty #Hni We have designed  algo from 2006 till date on nifty coâ€¦ https://t.co/MuVgBZivL3,1,Fri Mar 20 14:30:57 +0000 2020,POSITIVE,0.8461498022079468
468,@MD_SundaramMF #MutualFundsSahiHai #Hedgefunds #Nifty #Hni We have designed  algo from 2006 till date on nifty coveâ€¦ https://t.co/5YxAefBVKV,1,Fri Mar 20 14:30:33 +0000 2020,POSITIVE,0.8457436561584473
469,@Manishi_R #MutualFundsSahiHai #Hedgefunds #Nifty #Hni We have designed  algo from 2006 till date on nifty coveringâ€¦ https://t.co/J8dJu8ZQ1F,1,Fri Mar 20 14:03:32 +0000 2020,POSITIVE,0.5911189913749695
470,@neelkanthmishra #MutualFundsSahiHai #Hedgefunds #Nifty #Hni We have designed  algo from 2006 till date on nifty coâ€¦ https://t.co/GORohndHu3,1,Fri Mar 20 14:02:30 +0000 2020,POSITIVE,0.6354539394378662
471,Pls see the  sell date  of #nifty  #coronavirus #crash https://t.co/7ZtEcItZfA,1,Fri Mar 20 13:23:40 +0000 2020,NEGATIVE,0.9997097849845886
472,#MutualFundsSahiHai #Hedgefunds #Nifty #Hni We have designed  algo from 2006 till date on nifty covering #lehman anâ€¦ https://t.co/zxSYRJ9cR1,2,Fri Mar 20 13:18:55 +0000 2020,POSITIVE,0.9000737071037292
473,"Any connection of #CoronaVirus with #Bitcoin? Economy Down, Banking failure, Digital Circulation, Disinvestment, RBâ€¦ https://t.co/gsbGGNC3XC",0,Fri Mar 20 11:21:56 +0000 2020,NEGATIVE,0.9999752044677734
474,"#Coronavirus peak still due 
#Stockmarket bottom still due 
No Buy ~ say Bye",0,Fri Mar 20 03:53:40 +0000 2020,NEGATIVE,0.996903121471405
475,"#PanicBuying and #Hoarding should be done only of Stocks at current levels and NOT of essential supplies.

Be a resâ€¦ https://t.co/rQp0URmaiE",97,Thu Mar 19 15:02:28 +0000 2020,NEGATIVE,0.9999353885650635
476,"Coronavirus fuels demand concerns, metals stocks crack up to 10% @moneycontrolcom https://t.co/Ci1K8AZxcH",0,Thu Mar 19 08:54:11 +0000 2020,NEGATIVE,0.9991682767868042
477,Market volatility has shot up once again today with stocks down over 7% at open amid the coronavirus scare.,0,Thu Mar 19 08:17:40 +0000 2020,NEGATIVE,0.9954643845558167
478,"@anandmahindra Dear Sir, Is this a good time to invest in your stocks ? They have already dipped a lot because of Câ€¦ https://t.co/qD2uIOErwQ",0,Thu Mar 19 04:09:20 +0000 2020,NEGATIVE,0.9997134804725647
479,"Accumulate stocks in this market correction and by summer their will be good gain. 

GDP may take hit of .5% in FYâ€¦ https://t.co/faLAo55v2o",0,Thu Mar 19 03:04:56 +0000 2020,NEGATIVE,0.9994069337844849
480,"So #MorganStanley and #Goldman declare we are heading towards Global Recession..
Things gonna look scary.â€¦ https://t.co/ezlL5roJ7M",0,Wed Mar 18 18:45:17 +0000 2020,NEGATIVE,0.999523401260376
481,"What a climax of Day
Crude -22%
Dow -10%
SGX Nifty Deep Red

#coronavirus 
#StallionNews
#StallionWealth https://t.co/f7sVWyrPVF",1,Wed Mar 18 17:39:14 +0000 2020,NEGATIVE,0.5484785437583923
482,@NSEIndia @SEBI_India #CDSL @Nithin0dha @BSEIndia this is not at all excepted from the depository.. who will bear tâ€¦ https://t.co/BkiPNxcXUN,0,Wed Mar 18 04:50:26 +0000 2020,NEGATIVE,0.9994798302650452
483,"@ianikket I think we are suffering from #coronavirus for at least two months, but we do not know what will happen iâ€¦ https://t.co/VjSs3nbJER",2,Tue Mar 17 16:57:52 +0000 2020,NEGATIVE,0.9999876022338867
484,"Don't get into ""False Green"" trap. 

#covid will take Nifty to around 8K within a week. Global lockdown and scare sâ€¦ https://t.co/Qf1XXdfYJ2",0,Tue Mar 17 16:27:03 +0000 2020,NEGATIVE,0.9977403879165649
485,"""STOCK MARKET has withstood MANY SHOCKS in the PAST; CORONAVIRUS will be no EXCEPTION""

 #Equitiesâ¤ï¸â€¦ https://t.co/rFIp5Rlrcw",0,Tue Mar 17 08:01:00 +0000 2020,NEGATIVE,0.8345337510108948
486,"This is scary on a complete other level now. ðŸ˜µðŸ˜”ðŸ˜¶
https://t.co/UqB9EV7kB4",0,Tue Mar 17 06:00:26 +0000 2020,POSITIVE,0.8512334823608398
487,@NileshShah68 Italyâ€™s market regulator Consob said on Monday it was introducing a new 24-hour short-selling ban asâ€¦ https://t.co/9wjQHXgJMn,0,Tue Mar 17 05:58:12 +0000 2020,NEGATIVE,0.9994798302650452
488,"Smart compilation of ""stay at home"" stocks, ""work from home"" stocks etc...
https://t.co/ChHiUy48vf",1,Mon Mar 16 14:43:13 +0000 2020,POSITIVE,0.99724280834198
489,"Markets continue to plummet as sensex crashes 2,713 points to close at 31,390 on rising coronavirus fears; Nifty enâ€¦ https://t.co/26JAqGUpGQ",2,Mon Mar 16 12:03:17 +0000 2020,NEGATIVE,0.98020339012146
490,"Torrid times in markets. 
Seems everything is losing value and racing to #zero 
#silver #gold #stocks 
#coronavirus",0,Mon Mar 16 11:17:07 +0000 2020,NEGATIVE,0.999825656414032
491,"If you start hoping â€˜dailyâ€™ about stock prices to bounce back. 

You are already dead in markets.

Markets will takâ€¦ https://t.co/xkkwmkIBpc",1,Sun Mar 15 17:02:17 +0000 2020,NEGATIVE,0.9984633922576904
492,@MoHFW_INDIA @ChhattisgarhCMO @TS_SinghDeo @HealthCgGov Hand sanitizers and face masks vanished from chemist shopsâ€¦ https://t.co/yTCaKIT0A4,0,Sun Mar 15 12:33:28 +0000 2020,NEGATIVE,0.9999133348464966
493,"#CORONAVIRUS #PANDEMIC
The Indian stock market witnessed a horror of a start on March 12 as global sell off pushedâ€¦ https://t.co/DYIZXlrSqz",2,Sun Mar 15 08:02:25 +0000 2020,NEGATIVE,0.9992019534111023
494,"People's demand:Now start #Sensex &amp; Nifty with 00 .
#coronavirus",1,Sun Mar 15 06:12:18 +0000 2020,POSITIVE,0.9978362917900085
495,#coronavirus #COVID19 I do not subscribe superstition. But Itâ€™s important to look at the prediction made by Indianâ€¦ https://t.co/qTqT9yVA7G,0,Sat Mar 14 01:06:16 +0000 2020,NEGATIVE,0.8643673062324524
496,"Enough Stocks of APIs&amp; Formulations, @DVSadanandGowda in Rajya Sabha
* @nppa_india no info regarding shortage of APâ€¦ https://t.co/aiGoquyN7D",3,Fri Mar 13 14:34:33 +0000 2020,POSITIVE,0.979192852973938
497,"@vikramchandra Why is the world worried abt #CoronavirusPandemic ,indian stock market seems to have found a solutioâ€¦ https://t.co/fDluT20xwu",1,Fri Mar 13 09:30:04 +0000 2020,NEGATIVE,0.9308992624282837
498,If #CoronaVirus could send the Worldâ€™s Top Stock Market crashing down (they witnessed something like this almost 33â€¦ https://t.co/p29TO6USSy,0,Fri Mar 13 08:47:42 +0000 2020,NEGATIVE,0.9998857975006104
499,"@nsitharaman @nsitharamanoffc Maâ€™m #StockMarket is touching new low everyday, just to inform you... #coronavirus #StockMarketCrash2020",0,Fri Mar 13 08:39:25 +0000 2020,POSITIVE,0.997586727142334
500,For those who thought they missed investing in India's growth story - the #coronavirus induced rout in global finanâ€¦ https://t.co/t7U5YVCwbm,2,Fri Mar 13 05:52:12 +0000 2020,NEGATIVE,0.9983365535736084
501,"When Manmohan Singh Re-elected in 2009.
See what happened then.
Trading was halted for that day.
But #bhakts will râ€¦ https://t.co/j4Xgxtx8X5",2,Fri Mar 13 05:49:50 +0000 2020,NEGATIVE,0.9946764707565308
